Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Sigi Biromaru,Lolu,"0Â°57'31.6""S 119Â°54'51.4""E",WASH,Water supply,Ongoing,Water distribution,43402,43464,,,general population,135 HH/460 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Sigi Biromaru,Soulowe,"1Â°01'24.4""S 119Â°55'50.5""E",WASH,Water supply,Ongoing,Water distribution,43402,43465,,,general population,"428 HH/1,535 people",,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Marawola,Tinggede,BTN Tinggede RT 019/RW 04,WASH,Water supply,Ongoing,Water distribution,43383,43464,,,general population,51 HH/242 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Marawola,Baliase,BTN Baliase,WASH,Water supply,Ongoing,Water distribution,43402,43464,,,general population,25 HH/213 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Palu,Mantikulore,Kawatuna,BTN Korpri,WASH,Water supply,Ongoing,Water distribution,43383,43464,,,general population,36 HH/140 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Palu,Mantikulore,Talise,STQ Jalan Jabal Nur,WASH,Water supply,Ongoing,Water distribution,43383,43464,,,general population,44 HH/205 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo Selatan,Bangga,Dusun III RT 3 and Dusun I,WASH,Water supply,Ongoing,Water distribution,43392,43464,,,general population,"310 HH/1,821 people",,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo Selatan,Baluase,Baluase RT 05,WASH,Water supply,Ongoing,Water distribution,43398,43464,,,general population,55 HH/185 People,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo Selatan,Bangga,Camp I Dusun III,WASH,Latrine,Planned,Latrine construction,43400,43464,,,general population,130 HH,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo,Kabobona,Posko Mesjid Al Hidayah,WASH,Hygiene Promotion,Completed,hygiene items distribution,43386,43386,,,general population,132 HH/540 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo,Kabobona,Mesjid Al-Hidayah (S 00 Âº58.267' E 119 Âº52.886'),WASH,Water supply,Ongoing,Water distribution,43381,43464,,,general population,"124 HH/1,099 people",,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo,Langaleso,(S 00 58.952' E 119 53.681'),WASH,Water supply,Ongoing,Water distribution,43381,43464,,,general population,187 HH/570 people,,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Dolo,Karawana,(S 01 00.436' E 119 54.839'),WASH,Water supply,Ongoing,Water distribution,43381,43464,,,general population,"520 HH/2,006 people",,
07 Nov -13 Nov 2018,Church World Service(CWS)/LSM Dangau,,International NGOs,Sigi,Sigi Biromaru,Sidera,"Camp site of Sidera village (0Â°59'38.0""S 119Â°55'39.0""E) 
 (0Â°59'44.6""S 119Â°55'39.0""E) (1Â°00'29.3""S 119Â°56'32.8""E) (1Â°00'09.7""S 119Â°55'29.6""E)",WASH,Water supply,Ongoing,Water distribution,43377,43464,,,general population,90 HH/504 people,,
07 Nov -13 Nov 2018,HHI,HHI,International NGOs,Sigi,Dolo Selatan,WISOLO,DUSUN 2; DUSUN 3,NFI/Shelter,Darurat | Emergency,Unknown,,43404,43404,,150,,,,
07 Nov -13 Nov 2018,HHI,HHI,International NGOs,Sigi,Dolo Selatan,WISOLO,DUSUN 1; DUSUN 2,NFI/Shelter,Darurat | Emergency,Unknown,,43404,43404,,100,,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,Silae,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,Silae,Health,Health,Completed,Medical servicee,43389,43389,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,Silae,Health,Health,Completed,Medical servicee,43390,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,Silae,Health,Health,Completed,Medical servicee,43391,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,Silae,Health,Health,Completed,Medical servicee,43392,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,Posko Kesehatan Kelurahan Silae,Health,Health,Completed,Medical servicee,43388,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,"Posko RT 05, RW 02 kelurahan Silae, Kec. Ulujadi, Kota Palu","Posko RT 05, RW 02 kelurahan Silae, Kec. Ulujadi, Kota Palu",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HWI,,International NGOs,Palu,Ulujadi,Silae,"Posko RT 4, RW 2, Kel. Silae, Kec. Ulujadi, Kota Palu",Health,Health,Completed,Medical servicee,43395,43395,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BKP PGRI,PGRI,National NGOs,Palu,Palu Barat,Baru,SMAN 4 Palu,Protection,GBV,Completed,Trauma healing,43398,43398,,,Student,60,,
07 Nov -13 Nov 2018,BM,FZ,National NGOs,Palu,Tatanga,,,NFI/Shelter,Darurat | Emergency,Unknown,,43373,,,333,,,,
07 Nov -13 Nov 2018,BM,FZ,National NGOs,Parigi Moutong,Parigi Utara,,,NFI/Shelter,Darurat | Emergency,Unknown,,43373,,,333,,,,
07 Nov -13 Nov 2018,BM,FZ,National NGOs,Donggala,Banawa,,,NFI/Shelter,Darurat | Emergency,Unknown,,43373,,,333,,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,Namo,Namo,Health,Health,Completed,Medical servicee,43392,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,"Desa Mataue,Dusun II kec. Kulawi, Sigi","Desa Mataue,Dusun II kec. Kulawi, Sigi",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,"Desa Lonca, Dusun 1 & 2, Kec. Kulawi, Sigi","Desa Lonca, Dusun 1 & 2, Kec. Kulawi, Sigi",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,"Desa Lonca, Dusun 1 & 2","Desa Lonca, Dusun 1 & 2, Kec. Kulawi, Sigi",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,Desa Boladangko Dusun II,"Desa Boladangko Dusun II, Kec. Kulawi Keb. Sigi",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,Desa Bolapapu,"Desa Bolapapu, Kab. Sigi",Health,Health,Completed,Medical servicee,43394,43394,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRCKM,,National NGOs,Sigi,Kulawi,Pos Induk Desa Bolapapu,"Pos Induk Desa Bolapapu kec. Kulawi, Sigi",Health,Health,Completed,Medical servicee,43395,43395,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRND,,National NGOs,Palu,Palu Barat,Ujuna,Ujuna,Health,Health,Completed,Medical servicee,,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRND,,National NGOs,Palu,Mantikulore,Tanamodindi,,Health,Health,Completed,Medical servicee,,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BRND,,National NGOs,Palu,Mantikulore,Layana Indah,Layanan Indah,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BSMI,,National NGOs,Sigi,Sigi Biromaru,Sibowi,Desa Sibowi Kec. Sigi,Health,Health,Completed,Medical servicee,43383,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BSMI,,National NGOs,Sigi,Dolo Selatan,Ramba,"Desa Ramba, Dolo Selatan",Health,Health,Completed,Medical servicee,43386,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BSMI,,National NGOs,Sigi,Dolo Barat,Desa Mantikale Dolo Barat,Desa Mantikale Dolo Barat,Health,Health,Completed,Medical servicee,43381,43381,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BSMI,,National NGOs,Sigi,Dolo,Sidondo,Desa Sidondo,Health,Health,Completed,Medical servicee,43384,43384,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Palu,Tawaeli,BAIYA,,NFI/Shelter,Darurat | Emergency,Unknown,,,43396,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Palu,Tawaeli,PANTOLOAN,,NFI/Shelter,Darurat | Emergency,Unknown,,,43353,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Donggala,Sirenja,TOMPE,,NFI/Shelter,Darurat | Emergency,Unknown,,,43353,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Palu,Palu Barat,LERE,,NFI/Shelter,Transisional | Transitional,Unknown,,,43230,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Palu,Palu Barat,LERE,,NFI/Shelter,Darurat | Emergency,Unknown,,,43291,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Palu,Palu Barat,LERE,,NFI/Shelter,Darurat | Emergency,Unknown,,,43230,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Palu,Palu Barat,LERE,,NFI/Shelter,Darurat | Emergency,Unknown,,,43261,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Donggala,Banawa Tengah,KOLA-KOLA,,NFI/Shelter,Transisional | Transitional,Unknown,,,43444,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Donggala,Banawa Tengah,KOLA-KOLA,,NFI/Shelter,Transisional | Transitional,Unknown,,,43445,,,,,,
07 Nov -13 Nov 2018,BTB,BTB,National NGOs,Donggala,Banawa Tengah,KOLA-KOLA,,NFI/Shelter,Transisional | Transitional,Unknown,,,43392,,,,,,
07 Nov -13 Nov 2018,BUN,,National NGOs,Palu,Mantikulore,Lasoani,Lasoani,Health,Health,Completed,Medical servicee,43390,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Sirenja,,,WASH,Hygiene,Planned,Hygiene kits,43413,43417,,,Family/HH,10600,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Sirenja,,,WASH,Hygiene,Planned,Hygiene promotion,43413,43417,,,Family/HH,10600,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Sirenja,,,WASH,Sanitation,Planned,Emergency latrines +handwashing facilities,43415,43429,,,Family/HH,2500,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Sirenja,,,WASH,Water,Planned,Water point rehabilitation/construction,43415,43429,,,Family/HH,5000,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Banawa,Loli Tasiburi,,WASH,Hygiene,Completed,Hygiene kits,,43391,,,Family/HH,3480,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Banawa,,,WASH,Hygiene,Planned,Hygiene kits,43413,43417,,,Family/HH,10600,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Banawa,,,WASH,Hygiene,Planned,Hygiene promotion,43413,43417,,,Family/HH,10600,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Banawa,,,WASH,Sanitation,Planned,Emergency latrines +handwashing facilities,43415,43429,,,Family/HH,2500,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Banawa,,,WASH,Water,Planned,Water point rehabilitation/construction,43415,43429,,,Family/HH,5000,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Sirenja,Balentuma,,WASH,Hygiene,Completed,Hygiene kits,,43390,,,Family/HH,2100,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Sirenja,,,WASH,Water,Planned,Provision and set-up water tanks with tap stands,43415,43429,,,Family/HH,5000,,
07 Nov -13 Nov 2018,CAREIndonesia-PKPU,,National NGOs,Donggala,Banawa,,,WASH,Water,Planned,Provision and set-up water tanks with tap stands,43415,43429,,,Family/HH,5000,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,POSKO AU,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,JALAN MIANGAS,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,POSKO 2,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,POSKO 3,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,POSKO 6 PENGUNGSIAN DOLO,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,POSKO ISTIQOMAH,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi Biromaru,JONO OGE,POSKO TANJUNG BALANTA,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Sigi,JONO OGE,UNA UNA,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Palu,Palu Selatan,PETOBO,PANGKALAN TNI AU,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Palu,Palu Barat,LERE,POSKO UNISA,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,Caritas,CRS,National NGOs,Sigi,Dolo Barat,SIDERA,SIDERA,NFI/Shelter,Darurat | Emergency,Unknown,,,43387,,,,,,
07 Nov -13 Nov 2018,CFI-LPBI NU,,National NGOs,Sigi,Dolo,,,Protection,Child protection,Ongoing,"Psychosocial support activity, Child Friendly Spaces, Child Protection Minimum Standard Training",43374,43554,,,children at 13 CCS,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Desa Lende tovea,,Health,Health,Completed,Medical servicee,43387,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Sibado,,Health,Health,Completed,Medical servicee,43387,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Sibado,Sibado,Health,Health,Completed,Medical servicee,43388,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Lende Tovea,Dusun Labuana,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Sibado,Sibado,Health,Health,Completed,Medical servicee,43389,43389,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Desa Ombo,"Desa Ombo, Dusun 3,4 Kec. Sirenja, Kab. Donggala",Health,Health,Completed,Medical servicee,43390,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Sibado,Sibado,Health,Health,Completed,Medical servicee,43390,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Desa Tompe,"Desa Tompe, lapangan sepak bola 10 KK, Kec. Sirenja, Kab. Donggala",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Donggala,Sirenja,Desa Sibado,"Desa Sibado, Kec. Sirenja Kec. Donggala",Health,Health,Completed,Medical servicee,43393,43393,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Sigi,Sirenja,"Posko Yankes Darurat DBTI Solidaritas di SDN Sibado, desa Sibado, Kec. Sirenja, Donggala","Posko Yankes Darurat DBTI Solidaritas di SDN Sibado, desa Sibado, Kec. Sirenja, Donggala",Health,Health,Completed,Medical servicee,43392,43392,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DBTI/SOLIDARITAS,,National NGOs,Sigi,Sirenja,"Posko Yankes Darurat DBTI Solidaritas di Dusun Batu Putih, Desa Jomo Oge, Sirenja, , Donggala","Posko Yankes Darurat DBTI Solidaritas di Dusun Batu Putih, Desa Jomo Oge, Sirenja, , Donggala",Health,Health,Completed,Medical servicee,43392,43392,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Wisolo,"Pusling Desa Wiloso, Kec. Dolo Selatan",Health,Health,Completed,Medical servicee,43383,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Desa Wisolo,Desa Wisolo,Health,Health,Completed,Medical servicee,43384,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DLB,,National NGOs,Sigi,Dolo Selatan,Bangga,"Desa Bangga, Dolo Selatan",Health,Health,Completed,Medical servicee,43386,43386,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DPD,,National NGOs,Palu,Palu Selatan,Tanamodindi,TK Pembina Palu Selatan,Education,TLS,Completed,TLS Set up,43389,,,,Children,,,
07 Nov -13 Nov 2018,DPU Kaltim,FZ,National NGOs,Palu,Tawaeli,PANTOLOAN,,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DSM,FZ,National NGOs,Palu,Ulujadi,BULURI,MAKO,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DSM,FZ,National NGOs,Palu,Ulujadi,BULURI,MAKO,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DSM,FZ,National NGOs,Sigi,Tanambulava,SIBALAYA UTARA,,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DSM,FZ,National NGOs,Sigi,Tanambulava,SIBALAYA UTARA,,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DSM,FZ,National NGOs,Sigi,Dolo Selatan,BANGGA,,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DTP,FZ,National NGOs,Donggala,Sindue,LERO,,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DTP,FZ,National NGOs,Sigi,Dolo Barat,RARAMPADENDE,,NFI/Shelter,Darurat | Emergency,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,DTP,,National NGOs,Donggala,Banawa Tengah,Desa Limboro,,Health,Health,Completed,Medical servicee,43389,43389,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DTSI,,National NGOs,Donggala,Sirenja,Sibado,"Posko Yankes Darurat DTSI di SDN Sibado, Kec. Sirenja, Donggala",Health,Health,Completed,Medical servicee,43394,43394,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DTSI,,National NGOs,Donggala,Sirenja,Desa Tondo,Desa Tondo Dusun 3 Kec. Sirenja Kab. Donggala,Health,Health,Completed,Medical servicee,43395,43395,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DTSI,,National NGOs,Donggala,Sirenja,Desa Sibado,"Posko Yankes Darurat DTSI di SDN Sibado, Kec. Sirenja, Donggala",Health,Health,Completed,Medical servicee,43395,43395,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DTSI,,National NGOs,Donggala,Sirenja,Desa Lumpio Dusun IV,"Desa Lumpio Dusun IV, Kec. Sirenja, Donggala",Health,Health,Completed,Medical servicee,43396,43396,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DTSI,,National NGOs,Donggala,Sirenja,Desa Tompe Dusun I,Desa Tompe Dusun I Kec. Sirenja Kab. Donggala,Health,Health,Completed,Medical servicee,43396,43396,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,DTSI,,National NGOs,Donggala,Sirenja,Desa Sibado,"Posko Yankes Darurat DTSI di SDN Sibado, Kec. Sirenja, Donggala",Health,Health,Completed,Medical servicee,43396,43396,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,ESDM,,National NGOs,Donggala,Banawa Tengah,Kola-Kola,Kola-Kola,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,ESDM,,National NGOs,Donggala,Banawa,Loli Dondo,Loli Dondo,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,ESDM,,National NGOs,Donggala,Banawa,Boneoge,Boneoge,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,ESDM - Tim Bencana,,National NGOs,Palu,Mantikulore,Lasoani,Lasoani,Health,Health,Completed,Medical servicee,43390,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Fakultas Kedokteran UI,,National NGOs,Palu,Palu Barat,Siranindi,RS Sis Aljufri,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Fakultas Kedokteran UI,,National NGOs,Palu,Kamonji,,,Health,Health,Completed,Medical servicee,43387,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,FOZ GZ ACT,FZ,National NGOs,Palu,Palu Barat,BARU,,NFI/Shelter,Darurat | Emergency,Unknown,,43373,,,,,,,
07 Nov -13 Nov 2018,GER 3,,National NGOs,Palu,Palu Barat,Lere,SMPN 10 Palu,Education,Debris Clearance,Completed,,43393,43404,,,Children,,,
07 Nov -13 Nov 2018,GER 3,,National NGOs,Palu,Mantikulore,Talise,SMKN 7 Palu,Education,Debris Clearance,Completed,,43393,43404,,,Children,,,
07 Nov -13 Nov 2018,GRII,,National NGOs,Sigi,Lindu,Puro'O,Puro'O,Health,Health,Completed,Medical servicee,43389,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HFI,,National NGOs,Sigi,Sigi Biromaru,Loru,"Pos Kades Loru, Kec Sigi, Biromaru",Health,Health,Completed,Medical servicee,43387,43387,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,HFI,,National NGOs,Sigi,Sigi Biromaru,Pombewe,"Punbeve, Sigi",Health,Health,Completed,Medical servicee,43383,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,IDAI,,National NGOs,Sigi,Sigi Biromaru,Sibowi,Desa Sibowi Kec. Sigi,Health,Health,Completed,Medical servicee,43383,,,,IDP and Affected Population,,,
