Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
14 Nov - 26 Nov 2018,DIR. SMP,,Government,Donggala,Balaesang Tanjung,Malei,SMAN 1 BALAESANG TANJUNG,Education,Temporary Learning Space ,Completed,,Oct-10-2018,,,,,,,
14 Nov - 26 Nov 2018,YSTC,,National NGOs,Donggala,Balaesang Tanjung,Walandaano,SDN  5 Balaesang Tanjung,Education,Temporary Learning Space ,Completed,,Oct-18-2018,Oct-18-2018,,,,,,
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Walandano,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Malei,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Kamonji,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Ketong,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Manimbaya,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Rano B,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Pomolulu,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Balaesang Tanjung,Palau,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,WVI,,National NGOs,Donggala,Balaesang Tanjung,Walandano,Dusun 1 dan 2,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,135,,"Children Activity, Teacher, Community Cadres"
14 Nov - 26 Nov 2018,WVI,,National NGOs,Donggala,Balaesang Tanjung,Walandano,Dusun 3,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,97,,"Children Activity, Teacher, Community Cadres"
14 Nov - 26 Nov 2018,YSTC,,National NGOs,Donggala,Balaesang Tanjung,Walandano,SDN 5 Balaesang Tanjung,Protection,Child Protection,Ongoing,"PFA & PSS,  CFS activities (Set up CFS)",Oct-29-2018,,,,Children,,,"PFA & PSS,  CFS activities (Set up CFS)"
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Suli,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Malakosa,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Balinggi,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Balinggi Jati,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Suli Indah,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Beraban,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Lebagu,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Tumpapa Indah,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Balinggi,Catur Karya,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,,"Belakang Ktr DPRD, Jl. Jati Gn.Bale",WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,Gunung Bale,BPBD Kab. Donggala,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,CRS/MDMC,,National NGOs,Donggala,Banawa,Lombo Dolo,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,CRS/PKPU,,National NGOs,Donggala,Banawa,Loli Dando,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,Elnusa,,Private Sector,Donggala,Banawa,Lori Saluran,,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,Elnusa,,Private Sector,Donggala,Banawa,Loli Oge,,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Donggala,Banawa,Loli Pesua,,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Donggala,Banawa,Kabonga Besar,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Donggala,Banawa,Kabonga Besar,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,ERCB,,National NGOs,Donggala,Banawa,Loli Pesua,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,JMK OXFAM,,National NGOs,Donggala,Banawa,Loli Saluran,Desa Loli Saluran,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,JMK OXFAM,,National NGOs,Donggala,Banawa,Loli Pesua,Desa Loli Pesua,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,JMK OXFAM,,National NGOs,Donggala,Banawa,Gunung Bale,Posko 1 Tamarunang,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,JMK OXFAM,,National NGOs,Donggala,Banawa,Gunung Bale,posko 2 Tamarunang,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,JMK OXFAM,,National NGOs,Donggala,Banawa,Gunung Bale,Posko 3 Tamarunang,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,JMK OXFAM,,National NGOs,Donggala,Banawa,Desa Boya,Posko Kuburan Cina,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,,"Dinas Parawisata, Jl. Jati Gn.Bale",WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,,Enu,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,Labuan Bajo,Jl. Karang Ria No. 87,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,Labuan Bajo,"Kuburan Cina, Jl. Petalolo",WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,Loli Saluran,Lap. Bonjovera,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PUPR,,Government,Donggala,Banawa,Loli Saluran,Lap. Loli Saluran (BRM),WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,MA/YKMI,,National NGOs,Donggala,Banawa,Kabonga Besar,Pangga,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,MA/YKMI,UNICEF,National NGOs,Donggala,Banawa,Gunung Bale,Camp Pengungsian,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,MA/YKMI,UNICEF,National NGOs,Donggala,Banawa,Gunung Bale,Camp Pengungsian,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,MA/YKMI,UNICEF,National NGOs,Donggala,Banawa,Gunung Bale,Camp Pengungsian,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,,,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Tasiburi,Balai Desa,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Boya,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Gunung Bale,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Maleni,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Dondo,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Pesua,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Saluran,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Kabonga Besar,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Boneoge,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Oge,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Tasiburi,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Tanjung Batu,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Ganti,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Kabonga Kecil,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Labuan Bajo,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Loli Tasiburi,Balai Desa,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,,National NGOs,Donggala,Banawa,Labuan Bajo,,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/HI,,National NGOs,Donggala,Banawa,Gunung Bale,Gunung Bale RT 02,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/HI,,National NGOs,Donggala,Banawa,Kabonga Kecil,Banawa Tengah,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/HI,,National NGOs,Donggala,Banawa,Kabonga Kecil,RT 2 RW 1,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/HI,,National NGOs,Donggala,Banawa,Gunung Bale,Gunung Bale RT 02,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PKPU/HI,,National NGOs,Donggala,Banawa,Gunung Bale,"Gunung Bale, Pos 8",WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YBT,,National NGOs,Donggala,Banawa,Loli Tasiburi,IDPS yang kembali ke desa,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YBT,,National NGOs,Donggala,Banawa,Loli Tasiburi,IDPS yang kembali ke desa,WASH,Sanitation,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YBT,,National NGOs,Donggala,Banawa,Loli Tasiburi,IDPS yang kembali ke desa,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YBT,,National NGOs,Donggala,Banawa,Loli Tasiburi,IDPS yang kembali ke desa,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YBT,,National NGOs,Donggala,Banawa,Loli Tasiburi,IDPS yang kembali ke desa,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YBT,,National NGOs,Donggala,Banawa,Loli Tasiburi,IDPS yang kembali ke desa,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YSTC,,National NGOs,Donggala,Banawa,Boya,Boya,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YSTC,,National NGOs,Donggala,Banawa,Boya,Boya,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,YSTC,KEMENSOS RI/DINAS SOSIAL,National NGOs,Donggala,Banawa,Boya,Boya,Protection,Psychosocial Support,Ongoing,PSYCHOSOCIAL SERVICES,Oct-13-2018,,,,Children,84,,"RECREATIONAL ACTIVITIES, CHILDREN SERVICE"
14 Nov - 26 Nov 2018,YSTC,KEMENSOS RI/DINAS SOSIAL,National NGOs,Donggala,Banawa,Gunung Bale,Gunung Bale,Protection,Psychosocial Support,Ongoing,PSYCHOSOCIAL SERVICES,Oct-18-2018,,,,Children,61,,"RECREATIONAL ACTIVITIES, CHILDREN SERVICE"
14 Nov - 26 Nov 2018,YSTC,KEMENSOS RI/DINAS SOSIAL,National NGOs,Donggala,Banawa,Loli tasiburi,Loli Dondo,Protection,Psychosocial Support,Ongoing,PSYCHOSOCIAL SERVICES,Nov-09-2018,,,,Children,173,,"RECREATIONAL ACTIVITIES, CHILDREN SERVICE"
14 Nov - 26 Nov 2018,KEMENSOS/DINSOS/UNICEF,KEMENSOS RI/DINAS SOSIAL,Government,Donggala,Banawa,Gunung Bale,POSKO DONGGALA,Protection,Psychosocial Support,Ongoing,PSYCHOSOCIAL SERVICES,Oct-09-2018,,,,Children,,,"PLAYING, DRAWING, SINGING, STORY TELLING, DEBRIEFING EARTHQUAKE"
14 Nov - 26 Nov 2018,PMI,KEMENSOS RI/DINAS SOSIAL,Red Cross/Red Crescent,Palu,Banawa,Gunung Bale,SHELTER III - GUNUNG BALE,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Nov-08-2018,Nov-08-2018,,,"CHILDREN, YOUTH, ADULT",87,,"ASSESSMENT PSYCHOSOCIAL SUPPORT, FGD, PENGAJIAN"
14 Nov - 26 Nov 2018,PMI,KEMENSOS RI/DINAS SOSIAL,Red Cross/Red Crescent,Donggala,Banawa,Loli Oge,SHELTER II - LOLI OGE,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Nov-09-2018,Nov-09-2018,,,"CHILDREN, YOUTH, ADULT",59,,"ASSESSMENT PSYCHOSOCIAL SUPPORT, FGD, PENGAJIAN"
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Donggala,Banawa,GUNUNG BALE,Belakang Perkantoran Pemda Donggala,NFI/Shelter,Transitional,Unknown,,,,24,360,,,,30 Units
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,BOYA,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,68,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,GUNUNG BALE,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,51,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,MALENI,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,55,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,LOLI DONDO,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,32,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,LOLI PESUA,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,71,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,LOLI SALURAN,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,124,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,KABONGA BESAR,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,84,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,BONEOGE,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,122,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,LOLI OGE,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,22,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,LOLI TASIBURI,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,21,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,TANJUNG BATU,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,52,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,GANTI,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,10,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,KABONGA KECIL,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,83,,,,
14 Nov - 26 Nov 2018,PKPU/CARE,CARE,Government,Donggala,Banawa,LABUAN BAJO,,NFI/Shelter,Emergency,Completed,,07-Nov-18,08-Nov-18,,150,,,,
14 Nov - 26 Nov 2018,MDMC,CRS,National NGOs,Donggala,Banawa,LABUAN BAJO,,NFI/Shelter,Emergency,Unknown,,Oct-16-2018,,238,476,,,,"Bedding material, Clean up tool, kitchen set"
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI PESUA,,NFI/Shelter,Emergency,Unknown,,Oct-16-2018,,71,142,,,,"Bedding material, Clean up tool, kitchen set"
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI TASIBURIH,,NFI/Shelter,Emergency,Unknown,,Oct-16-2018,,55,110,,,,"Bedding material, Clean up tool, kitchen set"
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI DONDO,,NFI/Shelter,Emergency,Unknown,,Oct-16-2018,,40,80,,,,"Bedding material, Clean up tool, kitchen set"
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI SALURAN,,NFI/Shelter,Emergency,Unknown,,Oct-16-2018,,45,90,,,,"Bedding material, Clean up tool, kitchen set"
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI TASIBURI,,NFI/Shelter,Transitional,Unknown,,,,,55,,,,integrated with latrine
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI DONDO,,NFI/Shelter,Transitional,Unknown,,,,,40,,,,integrated with latrine
14 Nov - 26 Nov 2018,PKPU,CRS,Government,Donggala,Banawa,LOLI PESUA,,NFI/Shelter,Transitional,Unknown,,,,,70,,,,integrated with latrine
14 Nov - 26 Nov 2018,BM,FZ,National NGOs,Donggala,Banawa,,,NFI/Shelter,Emergency,Unknown,,Sep-30-2018,,333,333,,,,Generator Set
14 Nov - 26 Nov 2018,LYM,FZ,National NGOs,Donggala,Banawa,BOYA,,NFI/Shelter,Emergency,Unknown,,Oct-01-2018,,,,,,,
14 Nov - 26 Nov 2018,IOM/BPBD,,UN Agencies,Donggala,Banawa,KABONGA BESAR,RW 1/ Dusun Pangga,NFI/Shelter,Emergency,Completed,,Nov-06-2018,Nov-06-2018,30,30,,,,
14 Nov - 26 Nov 2018,IOM/BPBD,,UN Agencies,Donggala,Banawa,KABONGA BESAR,RW 1/ Dusun Pangga,NFI/Shelter,Emergency,Completed,,Nov-06-2018,Nov-06-2018,30,30,,,,
14 Nov - 26 Nov 2018,KONSEPSI/ISLAMIC RELIEF/PKPU,SIDA-RRM,National NGOs,Donggala,Banawa,GUNUNG BALE,,NFI/Shelter,Emergency,Completed,,Oct-01-2018,Oct-08-2018,53,,,,,
14 Nov - 26 Nov 2018,WVI,DMFA,National NGOs,Donggala,Banawa,LOLI SALURAN,,NFI/Shelter,Emergency,Completed,,Nov-09-2018,Nov-09-2018,300,300,,,,Tarpaulin
14 Nov - 26 Nov 2018,WVI,DMFA,National NGOs,Donggala,Banawa,LOLI SALURAN,,NFI/Shelter,Emergency,Completed,,Nov-09-2018,Nov-09-2018,300,300,,,,"Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
14 Nov - 26 Nov 2018,YBT,YBT,National NGOs,Donggala,Banawa,LOLI TASIBURI,,NFI/Shelter,Emergency,Unknown,,Nov-01-2018,,,41,,,,Terpal
14 Nov - 26 Nov 2018,YKMI,UNHCR,National NGOs,Donggala,Banawa,GUNUNG BALE,GUNUNG BALE,NFI/Shelter,Emergency,Completed,,Oct-19-2018,Nov-02-2018,220,220,,,,"White tents, UNHCR standard"
14 Nov - 26 Nov 2018,YKMI,UNHCR,National NGOs,Donggala,Banawa,KABONGA BESAR,Lapangan Kabonga,NFI/Shelter,Emergency,Unknown,,,,1,1,,,,"White tents, UNHCR standard"
14 Nov - 26 Nov 2018,YSTC,YSTC,National NGOs,Donggala,Banawa,BOYA,BOYA,NFI/Shelter,Emergency,Completed,,Oct-04-2018,Oct-04-2018,91,91,,,,
14 Nov - 26 Nov 2018,IAC,UNFPA,National NGOs,Donggala,Banawa,Gunung Bale,Gunung Bale,Health,Reproductive Health,Ongoing,Coordination to district HIV Commision,Oct-14-2018,Oct-14-2018,,,,,Coordination,
14 Nov - 26 Nov 2018,IAC,UNFPA,National NGOs,Donggala,Banawa,Maleni,DHO,Health,Reproductive Health,Completed,Distribution,Oct-27-2018,Oct-27-2018,,,PLWHA,9,Health services,Logistics support
14 Nov - 26 Nov 2018,IAC,UNFPA,National NGOs,Donggala,Banawa,Loli Pesua, Loli Pesua camp,Health,Reproductive Health,Completed,Counseling Hiv dan Aids,Nov-14-2018,Nov-14-2018,,,IDPs for HIV/AIDS screening,497,Health Services,Counseling Support
14 Nov - 26 Nov 2018,PKBI,UNFPA,National NGOs,Donggala,Banawa,Loli Pesua,Posko Loli Pesua,Health,Reproductive Health,Completed,Hygiene kits distribution,Nov-14-2018,Nov-14-2018,,,Adolescents,10,Hygiene Kit distribution,Hygiene kit
14 Nov - 26 Nov 2018,PKBI/ARI,UNFPA,National NGOs,Donggala,Banawa,Loli Pesua,Posko Loli Pesua,Health,Reproductive Health,Completed,RH information session,Nov-14-2018,Nov-14-2018,,,Adolescents,25,Information session,"RH, STI, HIV / AIDS"
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boya,Markas Pmi Donggala,Health,Health,Completed,PSP,Oct-19-2018,Oct-19-2018,,,,1,,PSS for persons
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Banawa,Banawa,WASH,Water,Completed,Distribution,Oct-05-2018,Oct-05-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boneoge,Boneoge,WASH,Water,Completed,Distribution,Oct-05-2018,Oct-05-2018,,,,8000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Gunung Bale,G. Bale,WASH,Water,Completed,Distribution,Oct-05-2018,Oct-05-2018,,,,8000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Banawa,Banawa,WASH,Water,Completed,Distribution,Oct-06-2018,Oct-06-2018,,,,16000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boneoge,Kantor Kecamatan,WASH,Water,Completed,Distribution,Oct-06-2018,Oct-06-2018,,,,2500,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boneoge,Sekolah,WASH,Water,Completed,Distribution,Oct-06-2018,Oct-06-2018,,,,2500,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boneoge,Camp. Pengungsi Rt 10,WASH,Water,Completed,Distribution,Oct-06-2018,Oct-06-2018,,,,2500,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boneoge,Camp. Pengungsi Rt 9,WASH,Water,Completed,Distribution,Oct-06-2018,Oct-06-2018,,,,2500,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Boneoge,Boneoge,WASH,Water,Completed,Distribution,Oct-07-2018,Oct-07-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Gunung Bale,Mesjid,WASH,Water,Completed,Distribution,Oct-07-2018,Oct-07-2018,,,,8000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Labuan Bajo,Camp Tanjung Karang,WASH,Water,Completed,Distribution,Oct-07-2018,Oct-07-2018,,,,8000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Banawa,Labuan Bajo,Camp Pelabuhan,WASH,Water,Completed,Distribution,Oct-07-2018,Oct-07-2018,,,,16000,,clean water (litres)
